city,date,temp,humidity,precipitation,wind_speed,cloud_cover
Monufia,2026-05-09 13:00:00+00:00,32.735,20.0,0.0,15.629971,0.0
Monufia,2026-05-09 14:00:00+00:00,32.485,18.0,0.0,15.459054,0.0
Monufia,2026-05-09 15:00:00+00:00,31.535,18.0,0.0,15.141414,0.0
Monufia,2026-05-09 16:00:00+00:00,29.585,21.0,0.0,14.654254,0.0
Monufia,2026-05-09 17:00:00+00:00,26.885,26.0,0.0,13.849477,0.0
Monufia,2026-05-09 18:00:00+00:00,24.484999,33.0,0.0,12.7279215,0.0
Monufia,2026-05-09 19:00:00+00:00,22.585,43.0,0.0,11.4862,0.0
Monufia,2026-05-09 20:00:00+00:00,20.935,54.0,0.0,10.009036,0.0
Monufia,2026-05-09 21:00:00+00:00,19.535,64.0,0.0,8.669949,0.0
Monufia,2026-05-09 22:00:00+00:00,18.385,72.0,0.0,7.386582,0.0
Monufia,2026-05-09 23:00:00+00:00,17.484999,79.0,0.0,6.3690495,0.0
Monufia,2026-05-10 00:00:00+00:00,16.785,84.0,0.0,5.3517847,0.0
Monufia,2026-05-10 01:00:00+00:00,15.935,89.0,0.0,4.8433046,0.0
Monufia,2026-05-10 02:00:00+00:00,15.285001,92.0,0.0,4.510787,1.0
Monufia,2026-05-10 03:00:00+00:00,15.535001,91.0,0.0,4.896529,1.0
Monufia,2026-05-10 04:00:00+00:00,17.135,82.0,0.0,5.8048253,1.0
Monufia,2026-05-10 05:00:00+00:00,19.585,68.0,0.0,7.5599995,0.0
Monufia,2026-05-10 06:00:00+00:00,22.335,55.0,0.0,8.287822,0.0
Monufia,2026-05-10 07:00:00+00:00,25.385,43.0,0.0,7.92,0.0
Monufia,2026-05-10 08:00:00+00:00,28.685,32.0,0.0,6.849467,0.0
Monufia,2026-05-10 09:00:00+00:00,31.435,23.0,0.0,6.0347,0.0
Monufia,2026-05-10 10:00:00+00:00,33.385002,18.0,0.0,6.1094027,0.0
Monufia,2026-05-10 11:00:00+00:00,34.835003,16.0,0.0,7.628263,0.0
Monufia,2026-05-10 12:00:00+00:00,35.685,15.0,0.0,9.47012,0.0
Monufia,2026-05-10 13:00:00+00:00,36.035,14.0,0.0,10.495713,0.0
Monufia,2026-05-10 14:00:00+00:00,35.785,13.0,0.0,10.853866,0.0
Monufia,2026-05-10 15:00:00+00:00,34.785,14.0,0.0,10.8955765,0.0
Monufia,2026-05-10 16:00:00+00:00,32.227375,18.0,0.0,10.682333,0.25
Monufia,2026-05-10 17:00:00+00:00,28.69475,23.5,0.0,10.657111,1.5
Monufia,2026-05-10 18:00:00+00:00,25.962126,27.75,0.0,10.937045,3.0
Monufia,2026-05-10 19:00:00+00:00,25.1045,36.0,0.0,12.599998,0.0
Monufia,2026-05-10 20:00:00+00:00,23.2545,40.0,0.0,9.449572,0.0
Monufia,2026-05-10 21:00:00+00:00,21.7545,45.0,0.0,7.4128532,0.0
Monufia,2026-05-10 22:00:00+00:00,20.6045,50.0,0.0,5.991594,0.0
Monufia,2026-05-10 23:00:00+00:00,19.7545,54.0,0.0,4.6102495,0.0
Monufia,2026-05-11 00:00:00+00:00,19.0045,59.0,0.0,4.452954,0.0
Monufia,2026-05-11 01:00:00+00:00,17.9545,64.0,0.0,4.6938252,0.0
Monufia,2026-05-11 02:00:00+00:00,17.0045,70.0,0.0,4.896529,0.0
Monufia,2026-05-11 03:00:00+00:00,16.904501,72.0,0.0,5.6920996,0.0
Monufia,2026-05-11 04:00:00+00:00,18.154501,69.0,0.0,6.9899354,0.0
Monufia,2026-05-11 05:00:00+00:00,20.3045,63.0,0.0,8.647496,0.0
Monufia,2026-05-11 06:00:00+00:00,22.7545,56.0,0.0,9.746631,0.0
Monufia,2026-05-11 07:00:00+00:00,25.654501,48.0,0.0,9.885262,33.0
Monufia,2026-05-11 08:00:00+00:00,28.8545,38.0,0.0,9.346143,67.0
Monufia,2026-05-11 09:00:00+00:00,31.5045,31.0,0.0,9.0,100.0
Monufia,2026-05-11 10:00:00+00:00,33.4045,26.0,0.0,7.9526596,67.0
Monufia,2026-05-11 11:00:00+00:00,34.804497,23.0,0.0,7.69592,33.0
Monufia,2026-05-11 12:00:00+00:00,35.3545,22.0,0.0,9.0,0.0
Monufia,2026-05-11 13:00:00+00:00,34.8545,22.0,0.0,13.324863,33.0
Monufia,2026-05-11 14:00:00+00:00,33.554497,23.0,0.0,20.008356,67.0
Monufia,2026-05-11 15:00:00+00:00,31.7545,26.0,0.0,24.014996,100.0
Monufia,2026-05-11 16:00:00+00:00,29.3545,30.0,0.0,22.26477,67.0
Monufia,2026-05-11 17:00:00+00:00,26.5545,35.0,0.0,17.811815,33.0
Monufia,2026-05-11 18:00:00+00:00,24.0545,41.0,0.0,13.708391,0.0
Monufia,2026-05-11 19:00:00+00:00,22.2045,49.0,0.0,11.792404,0.0
Monufia,2026-05-11 20:00:00+00:00,20.7545,59.0,0.0,10.661107,0.0
Monufia,2026-05-11 21:00:00+00:00,19.5045,68.0,0.0,9.47012,0.0
Monufia,2026-05-11 22:00:00+00:00,18.4545,75.0,0.0,8.311245,0.0
Monufia,2026-05-11 23:00:00+00:00,17.654501,82.0,0.0,7.5599995,0.0
Monufia,2026-05-12 00:00:00+00:00,17.0045,87.0,0.0,7.208994,0.0
Monufia,2026-05-12 01:00:00+00:00,16.2045,92.0,0.0,6.87779,8.0
Monufia,2026-05-12 02:00:00+00:00,15.5045,96.0,0.0,7.2805495,17.0
Monufia,2026-05-12 03:00:00+00:00,15.7045,95.0,0.0,7.2805495,25.0
Monufia,2026-05-12 04:00:00+00:00,17.2045,87.0,0.0,7.208994,17.0
Monufia,2026-05-12 05:00:00+00:00,19.5545,75.0,0.0,7.5942073,8.0
Monufia,2026-05-12 06:00:00+00:00,22.154501,63.0,0.0,8.12197,0.0
Monufia,2026-05-12 07:00:00+00:00,25.1045,50.0,0.0,9.107359,0.0
Monufia,2026-05-12 08:00:00+00:00,28.2545,37.0,0.0,10.028439,0.0
Monufia,2026-05-12 09:00:00+00:00,30.8045,27.0,0.0,11.503113,0.0
Monufia,2026-05-12 10:00:00+00:00,32.4545,23.0,0.0,13.276144,0.0
Monufia,2026-05-12 11:00:00+00:00,33.4545,22.0,0.0,15.546833,0.0
Monufia,2026-05-12 12:00:00+00:00,33.8545,21.0,0.0,17.643673,0.0
Monufia,2026-05-12 13:00:00+00:00,33.554497,19.0,0.0,19.803272,0.0
Monufia,2026-05-12 14:00:00+00:00,32.6545,18.0,0.0,21.626984,0.0
Monufia,2026-05-12 15:00:00+00:00,31.154501,20.0,0.0,22.007162,0.0
Monufia,2026-05-12 16:00:00+00:00,28.8045,27.0,0.0,19.493261,0.0
Monufia,2026-05-12 17:00:00+00:00,25.9545,38.0,0.0,15.496736,0.0
Monufia,2026-05-12 18:00:00+00:00,23.4545,49.0,0.0,12.245294,0.0
Monufia,2026-05-12 19:00:00+00:00,21.7545,59.0,0.0,10.086427,0.0
Monufia,2026-05-12 20:00:00+00:00,20.404501,69.0,0.0,8.759178,0.0
Sharqia,2026-05-05 21:00:00+00:00,14.3,63.0,0.0,4.802999,0.0
Sharqia,2026-05-05 22:00:00+00:00,13.6,69.0,0.0,3.7064266,0.0
Sharqia,2026-05-05 23:00:00+00:00,13.0,73.0,0.0,3.219938,0.0
Sharqia,2026-05-06 00:00:00+00:00,12.4,77.0,0.0,3.2399998,0.0
Sharqia,2026-05-06 01:00:00+00:00,11.85,81.0,0.0,3.2599385,0.0
Sharqia,2026-05-06 02:00:00+00:00,11.25,84.0,0.0,3.319036,0.0
Sharqia,2026-05-06 03:00:00+00:00,10.65,87.0,0.0,3.6,0.0
Sharqia,2026-05-06 04:00:00+00:00,11.1,86.0,0.0,3.563818,0.0
Sharqia,2026-05-06 05:00:00+00:00,14.0,73.0,0.0,4.896529,6.0
Sharqia,2026-05-06 06:00:00+00:00,17.35,58.0,0.0,7.289444,13.0
Sharqia,2026-05-06 07:00:00+00:00,19.85,47.0,0.0,7.928177,47.0
Sharqia,2026-05-06 08:00:00+00:00,21.5,39.0,0.0,9.339208,91.0
Sharqia,2026-05-06 09:00:00+00:00,22.95,36.0,0.0,11.119281,30.0
Sharqia,2026-05-06 10:00:00+00:00,24.4,30.0,0.0,9.449572,36.0
Sharqia,2026-05-06 11:00:00+00:00,25.2,29.0,0.0,12.313893,43.0
Sharqia,2026-05-06 12:00:00+00:00,25.6,29.0,0.0,9.360001,34.0
Sharqia,2026-05-06 13:00:00+00:00,26.05,28.0,0.0,9.659814,42.0
Sharqia,2026-05-06 14:00:00+00:00,26.0,27.0,0.0,11.384199,55.0
Sharqia,2026-05-06 15:00:00+00:00,25.0,29.0,0.0,14.869351,43.0
Sharqia,2026-05-06 16:00:00+00:00,23.9,33.0,0.0,10.823973,68.0
Sharqia,2026-05-06 17:00:00+00:00,20.8,47.0,0.0,14.336861,17.0
Sharqia,2026-05-06 18:00:00+00:00,19.15,54.0,0.0,13.202726,26.0
Sharqia,2026-05-06 19:00:00+00:00,17.85,62.0,0.0,10.495713,5.0
Sharqia,2026-05-06 20:00:00+00:00,16.8,69.0,0.0,7.5942082,9.0
Sharqia,2026-05-06 21:00:00+00:00,16.0,74.0,0.0,5.634891,11.0
Sharqia,2026-05-06 22:00:00+00:00,15.3,78.0,0.0,4.896529,24.0
Sharqia,2026-05-06 23:00:00+00:00,14.7,81.0,0.0,4.68,90.0
Sharqia,2026-05-07 00:00:00+00:00,14.2,84.0,0.0,5.0528407,98.0
Sharqia,2026-05-07 01:00:00+00:00,13.85,86.0,0.0,4.6938252,100.0
Sharqia,2026-05-07 02:00:00+00:00,13.75,87.0,0.0,4.68,99.0
Sharqia,2026-05-07 03:00:00+00:00,13.45,90.0,0.0,5.0528407,89.0
Sharqia,2026-05-07 04:00:00+00:00,14.2,86.0,0.0,5.4477882,92.0
Sharqia,2026-05-07 05:00:00+00:00,16.5,75.0,0.0,7.5685663,100.0
Sharqia,2026-05-07 06:00:00+00:00,19.1,64.0,0.0,9.178235,100.0
Sharqia,2026-05-07 07:00:00+00:00,21.25,51.0,0.0,13.783817,43.0
Sharqia,2026-05-07 08:00:00+00:00,23.0,45.0,0.0,13.896187,40.0
Sharqia,2026-05-07 09:00:00+00:00,24.65,39.0,0.0,13.70839,63.0
Sharqia,2026-05-07 10:00:00+00:00,26.0,36.0,0.0,14.336861,46.0
Sharqia,2026-05-07 11:00:00+00:00,27.1,31.0,0.0,16.09969,27.0
Sharqia,2026-05-07 12:00:00+00:00,27.45,29.0,0.0,17.25373,32.0
Sharqia,2026-05-07 13:00:00+00:00,27.25,28.0,0.0,18.39878,12.0
Sharqia,2026-05-07 14:00:00+00:00,26.3,29.0,0.0,19.586119,0.0
Sharqia,2026-05-07 15:00:00+00:00,24.65,35.0,0.0,19.95972,0.0
Sharqia,2026-05-07 16:00:00+00:00,22.5,41.0,0.0,18.668005,0.0
Sharqia,2026-05-07 17:00:00+00:00,20.4,46.0,0.0,14.982228,0.0
Sharqia,2026-05-07 18:00:00+00:00,18.85,61.0,0.0,13.584932,0.0
Sharqia,2026-05-07 19:00:00+00:00,17.7,69.0,0.0,11.609651,0.0
Sharqia,2026-05-07 20:00:00+00:00,16.8,75.0,0.0,9.227524,0.0
Sharqia,2026-05-07 21:00:00+00:00,16.0,80.0,0.0,7.9932976,0.0
Sharqia,2026-05-07 22:00:00+00:00,15.4,84.0,0.0,7.8625183,0.0
Sharqia,2026-05-07 23:00:00+00:00,14.85,87.0,0.0,7.9932966,42.0
Sharqia,2026-05-08 00:00:00+00:00,14.55,90.0,0.0,6.9527545,100.0
Sharqia,2026-05-08 01:00:00+00:00,14.25,92.0,0.0,7.4128532,32.0
Sharqia,2026-05-08 02:00:00+00:00,14.1,94.0,0.0,7.491114,37.0
Sharqia,2026-05-08 03:00:00+00:00,13.95,94.0,0.0,7.10031,30.0
Sharqia,2026-05-08 04:00:00+00:00,14.45,92.0,0.0,7.172949,25.0
Sharqia,2026-05-08 05:00:00+00:00,17.0,79.0,0.0,8.699793,19.0
Sharqia,2026-05-08 06:00:00+00:00,19.85,67.0,0.0,11.298495,24.0
Sharqia,2026-05-08 07:00:00+00:00,22.25,55.0,0.0,15.530151,30.0
Sharqia,2026-05-08 08:00:00+00:00,24.45,47.0,0.0,17.057314,31.0
Sharqia,2026-05-08 09:00:00+00:00,26.45,38.0,0.0,17.581125,6.0
Sharqia,2026-05-08 10:00:00+00:00,27.95,32.0,0.0,17.654688,3.0
Sharqia,2026-05-08 11:00:00+00:00,28.85,28.0,0.0,18.504139,0.0
Sharqia,2026-05-08 12:00:00+00:00,29.2,27.0,0.0,19.513195,0.0
Sharqia,2026-05-08 13:00:00+00:00,28.95,25.0,0.0,20.991426,0.0
Sharqia,2026-05-08 14:00:00+00:00,28.1,24.0,0.0,21.178896,2.0
Sharqia,2026-05-08 15:00:00+00:00,26.55,28.0,0.0,20.63023,20.0
Sharqia,2026-05-08 16:00:00+00:00,24.6,33.0,0.0,18.043148,2.0
Sharqia,2026-05-08 17:00:00+00:00,22.35,42.0,0.0,13.479583,55.0
Sharqia,2026-05-08 18:00:00+00:00,20.55,52.0,0.0,11.246759,100.0
Sharqia,2026-05-08 19:00:00+00:00,19.25,63.0,0.0,9.693296,97.0
Sharqia,2026-05-08 20:00:00+00:00,18.15,70.0,0.0,8.427383,14.0
Sharqia,2026-05-08 21:00:00+00:00,17.15,76.0,0.0,7.2805495,23.0
Sharqia,2026-05-08 22:00:00+00:00,16.45,83.0,0.0,7.729527,50.0
Sharqia,2026-05-08 23:00:00+00:00,15.95,87.0,0.0,4.73506,98.0
Sharqia,2026-05-09 00:00:00+00:00,15.5,91.0,0.0,3.8773184,44.0
Sharqia,2026-05-09 01:00:00+00:00,14.85,94.0,0.0,3.5455887,39.0
Sharqia,2026-05-09 02:00:00+00:00,14.3,96.0,0.0,3.8773184,35.0
Sharqia,2026-05-09 03:00:00+00:00,14.55,95.0,0.0,4.3498964,30.0
Sharqia,2026-05-09 04:00:00+00:00,16.0,89.0,0.0,5.692099,20.0
Sharqia,2026-05-09 05:00:00+00:00,18.25,80.0,0.0,7.653705,10.0
Sharqia,2026-05-09 06:00:00+00:00,20.7,69.0,0.0,9.673221,0.0
Sharqia,2026-05-09 07:00:00+00:00,23.3,56.0,0.0,11.709688,0.0
Sharqia,2026-05-09 08:00:00+00:00,26.1,42.0,0.0,14.003028,0.0
Sharqia,2026-05-09 09:00:00+00:00,28.45,31.0,0.0,15.546833,0.0
Sharqia,2026-05-09 10:00:00+00:00,30.15,26.0,0.0,16.595179,0.0
Sharqia,2026-05-09 11:00:00+00:00,31.35,24.0,0.0,17.148247,0.0
Sharqia,2026-05-09 12:00:00+00:00,32.0,22.0,0.0,17.208603,0.0
Sharqia,2026-05-09 13:00:00+00:00,32.0,19.0,0.0,16.992609,0.0
Sharqia,2026-05-09 14:00:00+00:00,31.45,17.0,0.0,16.489416,0.0
Sharqia,2026-05-09 15:00:00+00:00,30.3,18.0,0.0,15.696165,0.0
Sharqia,2026-05-09 16:00:00+00:00,28.3,23.0,0.0,14.113652,0.0
Sharqia,2026-05-09 17:00:00+00:00,25.75,32.0,0.0,12.496718,0.0
Sharqia,2026-05-09 18:00:00+00:00,23.4,41.0,0.0,10.948973,0.0
Sharqia,2026-05-09 19:00:00+00:00,21.55,51.0,0.0,9.673221,0.0
Sharqia,2026-05-09 20:00:00+00:00,20.0,62.0,0.0,8.913181,0.0
Sharqia,2026-05-09 21:00:00+00:00,18.7,72.0,0.0,7.8954163,0.0
Sharqia,2026-05-09 22:00:00+00:00,17.75,79.0,0.0,7.127636,0.0
Sharqia,2026-05-09 23:00:00+00:00,17.1,85.0,0.0,6.638072,0.0
Sharqia,2026-05-10 00:00:00+00:00,16.6,89.0,0.0,6.1305785,0.0
Sharqia,2026-05-10 01:00:00+00:00,15.9,93.0,0.0,5.3517847,4.0
Sharqia,2026-05-10 02:00:00+00:00,15.35,95.0,0.0,4.8965297,8.0
Sharqia,2026-05-10 03:00:00+00:00,15.6,93.0,0.0,4.6800003,12.0
Sharqia,2026-05-10 04:00:00+00:00,17.15,85.0,0.0,5.8603754,8.0
Sharqia,2026-05-10 05:00:00+00:00,19.55,72.0,0.0,7.2359104,4.0
Sharqia,2026-05-10 06:00:00+00:00,22.15,60.0,0.0,8.647496,0.0
Sharqia,2026-05-10 07:00:00+00:00,24.95,48.0,0.0,9.3669195,0.0
Sharqia,2026-05-10 08:00:00+00:00,28.0,36.0,0.0,9.746631,0.0
Sharqia,2026-05-10 09:00:00+00:00,30.6,26.0,0.0,9.47012,0.0
Sharqia,2026-05-10 10:00:00+00:00,32.55,21.0,0.0,8.557102,0.0
Sharqia,2026-05-10 11:00:00+00:00,34.1,18.0,0.0,8.161764,0.0
Sharqia,2026-05-10 12:00:00+00:00,35.05,17.0,0.0,8.78872,0.0
Sharqia,2026-05-10 13:00:00+00:00,35.45,17.0,0.0,10.383987,1.0
Sharqia,2026-05-10 14:00:00+00:00,35.3,17.0,0.0,12.819235,3.0
Sharqia,2026-05-10 15:00:00+00:00,34.25,19.0,0.0,13.783817,4.0
Sharqia,2026-05-10 16:00:00+00:00,31.578249,21.75,0.0,13.283313,2.25
Sharqia,2026-05-10 17:00:00+00:00,27.9065,27.0,0.0,12.231836,0.5
Sharqia,2026-05-10 18:00:00+00:00,25.19725,30.75,0.0,11.330711,0.0
Sharqia,2026-05-10 19:00:00+00:00,24.613,37.0,0.0,13.755579,0.0
Sharqia,2026-05-10 20:00:00+00:00,22.913,43.0,0.0,11.090103,0.0
Sharqia,2026-05-10 21:00:00+00:00,21.563,49.0,0.0,8.707237,0.0
Sharqia,2026-05-10 22:00:00+00:00,20.513,54.0,0.0,7.4128532,0.0
Sharqia,2026-05-10 23:00:00+00:00,19.813,58.0,0.0,6.489992,0.0
Sharqia,2026-05-11 00:00:00+00:00,19.163,62.0,0.0,5.8603754,0.0
Sharqia,2026-05-11 01:00:00+00:00,18.263,67.0,0.0,4.8965297,0.0
Sharqia,2026-05-11 02:00:00+00:00,17.413,71.0,0.0,4.5536795,0.0
Sharqia,2026-05-11 03:00:00+00:00,17.463001,72.0,0.0,5.0911684,0.0
Sharqia,2026-05-11 04:00:00+00:00,18.813,68.0,0.0,6.519877,0.0
Sharqia,2026-05-11 05:00:00+00:00,21.063,61.0,0.0,8.759178,0.0
Sharqia,2026-05-11 06:00:00+00:00,23.613,54.0,0.0,10.041354,0.0
Sharqia,2026-05-11 07:00:00+00:00,26.513,46.0,0.0,10.163227,15.0
Sharqia,2026-05-11 08:00:00+00:00,29.713001,38.0,0.0,10.1887,30.0
Sharqia,2026-05-11 09:00:00+00:00,32.313,31.0,0.0,10.009036,45.0
Sharqia,2026-05-11 10:00:00+00:00,34.063,27.0,0.0,9.511088,32.0
Sharqia,2026-05-11 11:00:00+00:00,35.213,25.0,0.0,8.905908,18.0
Sharqia,2026-05-11 12:00:00+00:00,35.563,24.0,0.0,10.239453,5.0
Sharqia,2026-05-11 13:00:00+00:00,34.913002,23.0,0.0,14.039999,5.0
Sharqia,2026-05-11 14:00:00+00:00,33.463,24.0,0.0,19.969458,5.0
Sharqia,2026-05-11 15:00:00+00:00,31.613,26.0,0.0,23.333443,5.0
Sharqia,2026-05-11 16:00:00+00:00,29.213001,31.0,0.0,21.385939,3.0
Sharqia,2026-05-11 17:00:00+00:00,26.413,38.0,0.0,17.10284,2.0
Sharqia,2026-05-11 18:00:00+00:00,23.963001,46.0,0.0,13.237039,0.0
Sharqia,2026-05-11 19:00:00+00:00,22.213001,54.0,0.0,11.27553,0.0
Sharqia,2026-05-11 20:00:00+00:00,20.863,63.0,0.0,9.9571085,0.0
Sharqia,2026-05-11 21:00:00+00:00,19.713001,71.0,0.0,8.759178,0.0
Sharqia,2026-05-11 22:00:00+00:00,18.713001,77.0,0.0,7.9526596,0.0
Sharqia,2026-05-11 23:00:00+00:00,17.963001,83.0,0.0,7.5942073,0.0
Sharqia,2026-05-12 00:00:00+00:00,17.313,87.0,0.0,7.208994,0.0
Sharqia,2026-05-12 01:00:00+00:00,16.513,92.0,0.0,7.2,8.0
Sharqia,2026-05-12 02:00:00+00:00,15.813,96.0,0.0,7.208994,15.0
Sharqia,2026-05-12 03:00:00+00:00,16.013,95.0,0.0,7.208994,23.0
Sharqia,2026-05-12 04:00:00+00:00,17.563,87.0,0.0,7.208994,15.0
Sharqia,2026-05-12 05:00:00+00:00,19.963001,75.0,0.0,7.072878,8.0
Sharqia,2026-05-12 06:00:00+00:00,22.613,62.0,0.0,7.754637,0.0
Sharqia,2026-05-12 07:00:00+00:00,25.513,50.0,0.0,8.854829,0.0
Sharqia,2026-05-12 08:00:00+00:00,28.563,37.0,0.0,10.00256,0.0
Sharqia,2026-05-12 09:00:00+00:00,31.063,28.0,0.0,11.435313,0.0
Sharqia,2026-05-12 10:00:00+00:00,32.713,23.0,0.0,13.1041975,0.0
Sharqia,2026-05-12 11:00:00+00:00,33.713,22.0,0.0,14.759999,0.0
Sharqia,2026-05-12 12:00:00+00:00,34.113,21.0,0.0,16.75064,0.0
Sharqia,2026-05-12 13:00:00+00:00,33.813,20.0,0.0,18.584509,0.0
Sharqia,2026-05-12 14:00:00+00:00,32.913002,19.0,0.0,20.265795,0.0
Sharqia,2026-05-12 15:00:00+00:00,31.463001,21.0,0.0,20.696085,0.0
Sharqia,2026-05-12 16:00:00+00:00,29.263,27.0,0.0,18.430452,0.0
Sharqia,2026-05-12 17:00:00+00:00,26.513,35.0,0.0,15.03835,0.0
Sharqia,2026-05-12 18:00:00+00:00,24.113,44.0,0.0,11.659777,0.0
Sharqia,2026-05-12 19:00:00+00:00,22.363,53.0,0.0,9.422101,4.0
Sharqia,2026-05-12 20:00:00+00:00,20.913,62.0,0.0,7.2359104,8.0
Beheira,2026-05-05 21:00:00+00:00,13.5175,73.0,0.0,3.563818,0.0
Beheira,2026-05-05 22:00:00+00:00,13.0675,75.0,0.0,3.2399998,8.0
Beheira,2026-05-05 23:00:00+00:00,12.367499,78.0,0.0,4.2136917,18.0
Beheira,2026-05-06 00:00:00+00:00,12.117499,78.0,0.0,4.452954,39.0
Beheira,2026-05-06 01:00:00+00:00,12.0175,78.0,0.0,4.0249224,45.0
Beheira,2026-05-06 02:00:00+00:00,11.7675,80.0,0.0,4.5536795,0.0
Beheira,2026-05-06 03:00:00+00:00,11.4175,81.0,0.0,4.5536795,4.0
Beheira,2026-05-06 04:00:00+00:00,11.7175,80.0,0.0,5.00128,1.0
Beheira,2026-05-06 05:00:00+00:00,14.5175,69.0,0.0,7.10031,21.0
Beheira,2026-05-06 06:00:00+00:00,18.067501,57.0,0.0,8.217153,35.0
Beheira,2026-05-06 07:00:00+00:00,19.917501,47.0,0.0,10.805998,76.0
Beheira,2026-05-06 08:00:00+00:00,21.1175,43.0,0.0,10.799999,85.0
Beheira,2026-05-06 09:00:00+00:00,21.8675,40.0,0.0,13.755579,93.0
Beheira,2026-05-06 10:00:00+00:00,22.8675,38.0,0.0,13.276144,75.0
Beheira,2026-05-06 11:00:00+00:00,23.7175,36.0,0.0,14.277983,82.0
Beheira,2026-05-06 12:00:00+00:00,23.6175,37.0,0.0,15.990646,54.0
Beheira,2026-05-06 13:00:00+00:00,23.417501,38.0,0.0,17.068707,39.0
Beheira,2026-05-06 14:00:00+00:00,22.5175,42.0,0.0,18.514643,10.0
Beheira,2026-05-06 15:00:00+00:00,21.3675,46.0,0.0,18.204042,7.0
Beheira,2026-05-06 16:00:00+00:00,19.917501,53.0,0.0,15.978484,2.0
Beheira,2026-05-06 17:00:00+00:00,18.317501,62.0,0.0,11.298495,3.0
Beheira,2026-05-06 18:00:00+00:00,16.917501,71.0,0.0,7.628263,0.0
Beheira,2026-05-06 19:00:00+00:00,15.9675,73.0,0.0,6.638072,0.0
Beheira,2026-05-06 20:00:00+00:00,15.2175,77.0,0.0,5.937272,4.0
Beheira,2026-05-06 21:00:00+00:00,14.7175,81.0,0.0,5.4119864,4.0
Beheira,2026-05-06 22:00:00+00:00,14.2175,82.0,0.0,5.4119864,3.0
Beheira,2026-05-06 23:00:00+00:00,13.7675,83.0,0.0,4.73506,11.0
Beheira,2026-05-07 00:00:00+00:00,13.4675,85.0,0.0,4.3349743,16.0
Beheira,2026-05-07 01:00:00+00:00,13.2175,87.0,0.0,3.7585104,22.0
Beheira,2026-05-07 02:00:00+00:00,12.9675,87.0,0.0,3.4152596,26.0
Beheira,2026-05-07 03:00:00+00:00,12.617499,88.0,0.0,3.4152596,72.0
Beheira,2026-05-07 04:00:00+00:00,13.5675,91.0,0.0,3.4152596,89.0
Beheira,2026-05-07 05:00:00+00:00,16.067501,82.0,0.0,4.452954,91.0
Beheira,2026-05-07 06:00:00+00:00,18.817501,67.0,0.0,10.00256,73.0
Beheira,2026-05-07 07:00:00+00:00,20.7175,58.0,0.0,9.339208,60.0
Beheira,2026-05-07 08:00:00+00:00,22.6175,50.0,0.0,10.365251,47.0
Beheira,2026-05-07 09:00:00+00:00,24.1175,42.0,0.0,12.245293,58.0
Beheira,2026-05-07 10:00:00+00:00,25.2175,38.0,0.0,13.854155,36.0
Beheira,2026-05-07 11:00:00+00:00,25.817501,36.0,0.0,15.256526,55.0
Beheira,2026-05-07 12:00:00+00:00,25.8675,34.0,0.0,16.981165,15.0
Beheira,2026-05-07 13:00:00+00:00,25.2675,36.0,0.0,18.193361,2.0
Beheira,2026-05-07 14:00:00+00:00,24.2675,39.0,0.0,19.191748,0.0
Beheira,2026-05-07 15:00:00+00:00,22.667501,44.0,0.0,19.33639,0.0
Beheira,2026-05-07 16:00:00+00:00,20.7175,52.0,0.0,17.58481,0.0
Beheira,2026-05-07 17:00:00+00:00,18.8675,66.0,0.0,14.039999,3.0
Beheira,2026-05-07 18:00:00+00:00,17.667501,74.0,0.0,10.703569,9.0
Beheira,2026-05-07 19:00:00+00:00,16.7175,78.0,0.0,9.0,0.0
Beheira,2026-05-07 20:00:00+00:00,15.9175,82.0,0.0,8.209263,2.0
Beheira,2026-05-07 21:00:00+00:00,15.4675,86.0,0.0,8.587338,73.0
Beheira,2026-05-07 22:00:00+00:00,14.9675,91.0,0.0,6.297428,7.0
Beheira,2026-05-07 23:00:00+00:00,14.5175,93.0,0.0,5.815978,21.0
Beheira,2026-05-08 00:00:00+00:00,14.1675,93.0,0.0,5.5887027,15.0
Beheira,2026-05-08 01:00:00+00:00,13.9675,93.0,0.0,5.95906,22.0
Beheira,2026-05-08 02:00:00+00:00,13.8175,94.0,0.0,5.8048253,17.0
Beheira,2026-05-08 03:00:00+00:00,13.6675,94.0,0.0,5.2416787,28.0
Beheira,2026-05-08 04:00:00+00:00,14.2175,94.0,0.0,5.0142193,28.0
Beheira,2026-05-08 05:00:00+00:00,16.917501,84.0,0.0,6.9527545,6.0
Beheira,2026-05-08 06:00:00+00:00,19.9675,69.0,0.0,12.682018,15.0
Beheira,2026-05-08 07:00:00+00:00,22.6175,53.0,0.0,14.05845,9.0
Beheira,2026-05-08 08:00:00+00:00,24.7675,43.0,0.0,14.4,13.0
Beheira,2026-05-08 09:00:00+00:00,26.317501,38.0,0.0,15.077082,5.0
Beheira,2026-05-08 10:00:00+00:00,27.3675,35.0,0.0,16.676977,0.0
Beheira,2026-05-08 11:00:00+00:00,27.9675,31.0,0.0,17.873556,0.0
Beheira,2026-05-08 12:00:00+00:00,28.1175,29.0,0.0,20.497883,0.0
Beheira,2026-05-08 13:00:00+00:00,27.4675,29.0,0.0,21.924562,11.0
Beheira,2026-05-08 14:00:00+00:00,26.417501,31.0,0.0,22.127556,10.0
Beheira,2026-05-08 15:00:00+00:00,24.7175,38.0,0.0,21.068459,7.0
Beheira,2026-05-08 16:00:00+00:00,22.6175,50.0,0.0,17.418196,76.0
